"Track URI","Track Name","Artist URI(s)","Artist Name(s)","Album URI","Album Name","Album Artist URI(s)","Album Artist Name(s)","Album Release Date","Album Image URL","Disc Number","Track Number","Track Duration (ms)","Track Preview URL","Explicit","Popularity","Added By","Added At"
"spotify:track:4cQoLN88Czh68CjxwcUPVD","Sanctuary","spotify:artist:1687IqXRdWmbRshgn194tT","Elder","spotify:album:3KHAbIF4DHori5AW2nWdUA","Reflections of a Floating World","spotify:artist:1687IqXRdWmbRshgn194tT","Elder","2017-06-02","https://i.scdn.co/image/ab67616d0000b273663a75c6ff487652991bc5dd","1","1","673666","https://p.scdn.co/mp3-preview/0a44c59ca110541c96f8531a67516165d370e342?cid=9950ac751e34487dbbe027c4fd7f8e99","false","32","spotify:user:l4xz9k88ino2imr81wom61l1y","2018-11-16T18:23:26Z"
"spotify:track:6gyMQf6w4NPyRCp81EH1Ea","Obsolete Beings","spotify:artist:0lFiKrJUofJpnrAJnMsnQ3","Voivod","spotify:album:097DmmcskEDBUEgFJaIbvG","The Wake (Deluxe Edition)","spotify:artist:0lFiKrJUofJpnrAJnMsnQ3","Voivod","2018-09-21","https://i.scdn.co/image/ab67616d0000b27354e448b2625ca6880fd0ca34","1","1","334680","https://p.scdn.co/mp3-preview/91ee0880d12581a8b7612f88622a3f7b436bf1e8?cid=9950ac751e34487dbbe027c4fd7f8e99","false","31","spotify:user:l4xz9k88ino2imr81wom61l1y","2018-11-16T18:33:26Z"
"spotify:track:0xGQmwKDwSFrp5AAW2IXJq","Black Corridor","spotify:artist:5SxcdMQJyAwJw7UiwdOux5","Worshipper","spotify:album:4DrMQio6YI2NcBs1yaVNVA","Shadow Hymns","spotify:artist:5SxcdMQJyAwJw7UiwdOux5","Worshipper","2016-08-26","https://i.scdn.co/image/ab67616d0000b2735b3f0e9149fbad29aa60483f","1","8","242173","https://p.scdn.co/mp3-preview/0563b2f3d33f13fef8f8fa72989017de203c60b5?cid=9950ac751e34487dbbe027c4fd7f8e99","false","11","spotify:user:l4xz9k88ino2imr81wom61l1y","2018-11-16T18:34:54Z"
"spotify:track:0ItAcLSkUiePOmFGun3cSe","Crystal Mountain","spotify:artist:4f5V3PQ66nIrBCqugJtaGn","Death","spotify:album:1QgFthItpbxvMXlgGjvhBR","Symbolic (Remastered Version)","spotify:artist:4f5V3PQ66nIrBCqugJtaGn","Death","1995-03-19","https://i.scdn.co/image/ab67616d0000b273014e93e47bf1dc746cab4930","1","7","307426","https://p.scdn.co/mp3-preview/6fdca6a1783e750afd9208092810147362b7e8f8?cid=9950ac751e34487dbbe027c4fd7f8e99","false","49","spotify:user:l4xz9k88ino2imr81wom61l1y","2018-11-16T18:35:12Z"
"spotify:track:623TlGKfmnbP9F2GwBLi4W","Dragonfly","spotify:artist:5w4idkfqBv56aZsoXgKjQg","Sasquatch","spotify:album:3bu68AnkUZsbeseGLlT1xZ","Sasquatch","spotify:artist:5w4idkfqBv56aZsoXgKjQg","Sasquatch","2004-08-17","https://i.scdn.co/image/ab67616d0000b273da08fe71581fa6bf064dd226","1","4","176266","","false","0","spotify:user:l4xz9k88ino2imr81wom61l1y","2018-12-23T20:54:25Z"
"spotify:track:1kbwEcixFWVj5dFO9Kso3J","Executioner's Tax (Swing of the Axe)","spotify:artist:3TmaQHOfq1olDKHtE38zYT","Power Trip","spotify:album:3suNG9n4WGYQabXhUTkQ70","Nightmare Logic","spotify:artist:3TmaQHOfq1olDKHtE38zYT","Power Trip","2017-02-24","https://i.scdn.co/image/ab67616d0000b273fbe6b24ddc7dc5075cbab217","1","2","225245","https://p.scdn.co/mp3-preview/cc9d5aeb3d45d93180faf100a06039099950b95c?cid=9950ac751e34487dbbe027c4fd7f8e99","false","54","spotify:user:l4xz9k88ino2imr81wom61l1y","2018-11-16T18:30:22Z"
"spotify:track:1qcoJLwJAc1mF12SL3dV6D","Nub","spotify:artist:6r26MaDr8bqNALjXgYPXMa","The Jesus Lizard","spotify:album:5aUPxsTm5dGzwl2hIg4Dfb","Goat (Remaster / Reissue)","spotify:artist:6r26MaDr8bqNALjXgYPXMa","The Jesus Lizard","1991-02-21","https://i.scdn.co/image/ab67616d0000b273c1b693e1a88760724cc27c96","1","3","150586","https://p.scdn.co/mp3-preview/428ce92ad0bfde4aee51bdc0199fc7ee4135d4bb?cid=9950ac751e34487dbbe027c4fd7f8e99","false","33","spotify:user:l4xz9k88ino2imr81wom61l1y","2018-12-23T20:54:44Z"
"spotify:track:0uzmespivGOvX31Wj6dmoK","Pink","spotify:artist:3EgMK920cIH5aLxFnJ6zSi","Boris","spotify:album:2rRHqBhUioCssa9VHMRJYO","Pink (Deluxe Edition)","spotify:artist:3EgMK920cIH5aLxFnJ6zSi","Boris","2016-07-08","https://i.scdn.co/image/ab67616d0000b273258fe4bd5289c57dec0dfc66","1","2","260026","https://p.scdn.co/mp3-preview/0fb2cf3c1fec8fac0c1402bddc8e58f4f026dbd9?cid=9950ac751e34487dbbe027c4fd7f8e99","false","35","spotify:user:l4xz9k88ino2imr81wom61l1y","2018-11-16T18:28:48Z"
"spotify:track:2kTM5ZVneXtcIoDm0qOnRO","Closed Eye","spotify:artist:7iontmL8hXqoJcSA5oTZqa","Black Tusk","spotify:album:5oiQZp80cY8m0XH16tWZGw","TCBT","spotify:artist:7iontmL8hXqoJcSA5oTZqa","Black Tusk","2018-08-17","https://i.scdn.co/image/ab67616d0000b2733625eba85361e181fa188c6f","1","2","147680","https://p.scdn.co/mp3-preview/7185d0d836be2283c5c66576a9398ec34809d387?cid=9950ac751e34487dbbe027c4fd7f8e99","false","10","spotify:user:l4xz9k88ino2imr81wom61l1y","2018-12-23T20:55:08Z"
"spotify:track:4NPIkDt08kLz70gHOrO5uU","What's up, people?!","spotify:artist:3AMut7lAb1JjINkn8Fmkhu","MAXIMUM THE HORMONE","spotify:album:43KD7ooLIEkXriTaZA4drI","Bu-ikikaesu","spotify:artist:3AMut7lAb1JjINkn8Fmkhu","MAXIMUM THE HORMONE","2007-03-14","https://i.scdn.co/image/ab67616d0000b273ce7b647fbb4e137ba39ad271","1","10","250226","https://p.scdn.co/mp3-preview/2ad58bca46744190e90663b071da937a1fc78a0a?cid=9950ac751e34487dbbe027c4fd7f8e99","false","60","spotify:user:l4xz9k88ino2imr81wom61l1y","2018-12-23T20:55:21Z"
